Run,Method,Fault Detection Loss,Pos of First Fault Detected,Average Percentage of Faults Detected,Test Suite Reduction
24,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
24,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
25,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
25,line,0.625,1,0.5987654320987654,0.7545454545454545
25,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
25,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
25,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
25,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
25,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
26,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
26,line,0.625,1,0.5987654320987654,0.7545454545454545
26,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
26,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
26,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
26,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
26,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
27,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
27,line,0.625,1,0.5987654320987654,0.7545454545454545
27,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
27,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
27,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
27,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
27,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
28,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
28,line,0.625,1,0.5987654320987654,0.7545454545454545
28,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
28,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
28,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
28,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
28,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
29,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
29,line,0.625,1,0.5987654320987654,0.7545454545454545
29,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
29,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
29,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
29,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
29,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
30,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
30,line,0.625,1,0.5987654320987654,0.7545454545454545
30,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
30,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
30,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
30,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
30,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
31,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
31,line,0.625,1,0.5987654320987654,0.7545454545454545
31,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
31,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
31,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
31,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
31,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
32,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
32,line,0.625,1,0.5987654320987654,0.7545454545454545
32,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
32,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
32,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
32,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
32,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
33,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
33,line,0.625,1,0.5987654320987654,0.7545454545454545
33,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
33,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
33,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
33,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
33,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
34,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
34,line,0.625,1,0.5987654320987654,0.7545454545454545
34,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
34,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
34,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
34,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
34,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
35,function,0.7083333333333334,1,0.6534391534391534,0.7545454545454545
35,line,0.625,1,0.5987654320987654,0.7545454545454545
35,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
35,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
35,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
35,union ensemble,0.5416666666666666,1,0.7997835497835497,0.6181818181818182
35,intersection ensemble,0.7916666666666666,3,0.4636363636363637,0.9
36,function,0.7083333333333334,1,0.6481481481481481,0.7545454545454545
36,line,0.625,1,0.5987654320987654,0.7545454545454545
36,branch,0.5416666666666666,1,0.547138047138047,0.7545454545454545
36,ga_multi,0.5833333333333334,1,0.5925925925925926,0.7545454545454545
36,majority ensemble,0.5833333333333334,1,0.7423076923076923,0.7636363636363637
